pre_root_id,post_root_id,neuropil,syn_count,nt_type
720575940634274458,720575940628392970,SMP_R,3.0,GLUT
720575940611586227,720575940619784641,SMP_R,4.0,ACH
720575940621250486,720575940614026193,SMP_R,5.0,ACH
720575940620129927,720575940620488513,SMP_R,4.0,ACH
720575940623687757,720575940616293889,SMP_R,7.0,ACH
720575940618984475,720575940612630434,SMP_R,13.0,ACH
720575940625079477,720575940617869339,SMP_R,4.0,ACH
720575940635455351,720575940637396964,SMP_R,6.0,ACH
720575940629247682,720575940606632114,SMP_R,4.0,SER
720575940629240119,720575940618378708,SMP_R,7.0,GLUT
720575940628823746,720575940627463043,SMP_R,5.0,GLUT
720575940624824248,720575940646266244,SMP_R,9.0,GLUT
720575940625365512,720575940624186185,SMP_R,5.0,GLUT
720575940643296968,720575940637396964,SMP_R,5.0,ACH
720575940631991266,720575940624064253,SMP_R,6.0,GABA
720575940641886605,720575940644014628,SMP_R,5.0,SER
720575940608227118,720575940627667530,SMP_R,5.0,ACH
720575940635189134,720575940620356545,SMP_R,4.0,GLUT
720575940619667541,720575940623422461,SMP_R,18.0,ACH
720575940621128063,720575940624677890,SMP_R,3.0,ACH
720575940613816626,720575940636895406,SMP_R,11.0,ACH
720575940619798911,720575940622127180,SMP_R,6.0,ACH
720575940627253604,720575940639812661,SMP_R,11.0,GABA
720575940608336907,720575940632230099,SMP_R,2.0,ACH
720575940630715979,720575940616344379,SMP_R,1.0,ACH
720575940639242303,720575940623432918,SMP_R,23.0,ACH
720575940626742532,720575940621339156,SMP_R,6.0,ACH
720575940643446638,720575940626232153,SMP_R,5.0,ACH
720575940630998595,720575940608268636,SMP_R,1.0,ACH
720575940623001480,720575940629358391,SMP_R,7.0,ACH
720575940630500004,720575940619093163,SMP_R,5.0,ACH
720575940631847763,720575940628118159,SMP_R,61.0,GLUT
720575940612733235,720575940611713253,SMP_R,4.0,ACH
720575940624942855,720575940613792296,SMP_R,11.0,GLUT
720575940612488142,720575940628741379,SMP_R,11.0,ACH
720575940626512881,720575940626962435,SMP_R,8.0,ACH
720575940630125884,720575940624795962,SMP_R,7.0,ACH
720575940619398872,720575940629698012,SMP_R,20.0,ACH
720575940639688611,720575940622997453,SMP_R,8.0,ACH
720575940611003858,720575940628717585,SMP_R,3.0,GLUT
720575940622213545,720575940637229289,SMP_R,18.0,GLUT
720575940611812050,720575940630660183,SMP_R,6.0,ACH
720575940613071313,720575940625087159,SMP_R,4.0,ACH
720575940625619458,720575940620134638,SMP_R,1.0,SER
720575940615126578,720575940614215405,SMP_R,4.0,ACH
720575940637740989,720575940621164720,SMP_R,2.0,ACH
720575940634057884,720575940624206728,SMP_R,6.0,ACH
720575940624112152,720575940641546715,SMP_R,47.0,ACH
720575940617321403,720575940615706966,SMP_R,5.0,ACH
720575940611419354,720575940634539877,SMP_R,8.0,GLUT
720575940626294397,720575940642506459,SMP_R,3.0,ACH
720575940618855344,720575940631603256,SMP_R,6.0,ACH
720575940654607265,720575940607225609,SMP_R,13.0,ACH
720575940615770229,720575940619245016,SMP_R,5.0,GLUT
720575940613211176,720575940608400323,SMP_R,5.0,GLUT
720575940614320746,720575940621684358,SMP_R,1.0,GLUT
720575940630506358,720575940630644727,SMP_R,5.0,ACH
720575940616265077,720575940614630962,SMP_R,9.0,GLUT
720575940621903896,720575940627259962,SMP_R,5.0,ACH
720575940616133789,720575940611675634,SMP_R,7.0,ACH
720575940626661139,720575940623737525,SMP_R,8.0,GLUT
720575940627849463,720575940625934094,SMP_R,2.0,ACH
720575940612281586,720575940628455942,SMP_R,25.0,GLUT
720575940621146294,720575940626315010,SMP_R,1.0,ACH
720575940618008859,720575940614392999,SMP_R,2.0,GABA
720575940620344897,720575940615348341,SMP_R,5.0,ACH
720575940637439566,720575940629909199,SMP_R,7.0,ACH
720575940604759910,720575940617691170,SMP_R,5.0,ACH
720575940629005467,720575940617690658,SMP_R,7.0,ACH
720575940611720165,720575940630901719,SMP_R,6.0,ACH
720575940618157110,720575940612138792,SMP_R,1.0,GABA
720575940637643109,720575940628510480,SMP_R,12.0,ACH
720575940632373023,720575940630660183,SMP_R,13.0,GABA
720575940619245016,720575940620324079,SMP_R,5.0,DA
720575940660052865,720575940630140119,SMP_R,4.0,ACH
720575940610623658,720575940614572542,SMP_R,6.0,ACH
720575940628171068,720575940627374598,SMP_R,5.0,ACH
720575940619686593,720575940629828151,SMP_R,6.0,GLUT
720575940627463043,720575940638526278,SMP_R,107.0,ACH
720575940621457690,720575940632033709,SMP_R,18.0,ACH
720575940626050599,720575940637843886,SMP_R,8.0,DA
720575940630859791,720575940633291033,SMP_R,8.0,ACH
720575940630321605,720575940646735156,SMP_R,6.0,ACH
720575940625408133,720575940621225313,SMP_R,7.0,ACH
720575940624534972,720575940622683998,SMP_R,4.0,ACH
720575940625741287,720575940633597876,SMP_R,5.0,GABA
720575940624347540,720575940630046524,SMP_R,8.0,ACH
720575940626692666,720575940623748615,SMP_R,1.0,ACH
720575940624803511,720575940651305718,SMP_R,3.0,GABA
720575940646160948,720575940611292622,SMP_R,9.0,ACH
720575940624402173,720575940634201967,SMP_R,5.0,ACH
720575940625320530,720575940618791515,SMP_R,8.0,GABA
720575940625864964,720575940614026193,SMP_R,2.0,ACH
720575940617853986,720575940615166111,SMP_R,5.0,ACH
720575940619434712,720575940625301629,SMP_R,5.0,ACH
720575940641780187,720575940606514878,SMP_R,6.0,ACH
720575940611722961,720575940642506459,SMP_R,4.0,ACH
720575940626567178,720575940606664894,SMP_R,24.0,ACH
720575940621665263,720575940638588230,SMP_R,9.0,GABA
720575940629910636,720575940640866723,SMP_R,7.0,ACH
720575940614890902,720575940613583001,SMP_R,2.0,ACH
720575940605007206,720575940635583607,SMP_R,10.0,GLUT
720575940608604484,720575940624280328,SMP_R,6.0,ACH
720575940622102561,720575940622319715,SMP_R,6.0,ACH
720575940613895934,720575940632826472,SMP_R,11.0,ACH
720575940620413355,720575940639697827,SMP_R,1.0,ACH
720575940629575755,720575940621031006,SMP_R,7.0,GLUT
720575940621166625,720575940631319084,SMP_R,8.0,GABA
720575940618804603,720575940615871967,SMP_R,7.0,ACH
720575940626553146,720575940627662608,SMP_R,2.0,ACH
720575940614614162,720575940623423467,SMP_R,3.0,ACH
720575940624169255,720575940621684358,SMP_R,1.0,ACH
720575940633307036,720575940611553266,SMP_R,5.0,GLUT
720575940617139457,720575940637424094,SMP_R,10.0,GLUT
720575940607831509,720575940625730562,SMP_R,7.0,ACH
720575940631290082,720575940630845763,SMP_R,5.0,ACH
720575940629342720,720575940613681066,SMP_R,17.0,ACH
720575940638853693,720575940645958196,SMP_R,2.0,GLUT
720575940631742381,720575940646353699,SMP_R,4.0,ACH
720575940617540509,720575940625714634,SMP_R,4.0,ACH
720575940623120222,720575940647945012,SMP_R,6.0,GABA
720575940629184000,720575940622444037,SMP_R,6.0,GLUT
720575940640316981,720575940621213556,SMP_R,12.0,ACH
720575940634464352,720575940629067163,SMP_R,1.0,ACH
720575940625922855,720575940625051725,SMP_R,5.0,ACH
720575940606433410,720575940619285333,SMP_R,4.0,ACH
720575940622907687,720575940618804603,SMP_R,19.0,ACH
720575940625000997,720575940631853615,SMP_R,7.0,ACH
720575940615066591,720575940604451505,SMP_R,2.0,ACH
720575940620982960,720575940626661501,SMP_R,4.0,GABA
720575940614042822,720575940639659427,SMP_R,10.0,GLUT
720575940627619057,720575940613647007,SMP_R,7.0,GLUT
720575940610649294,720575940632943277,SMP_R,9.0,ACH
720575940611292622,720575940640354638,SMP_R,7.0,GLUT
720575940631992391,720575940623989577,SMP_R,9.0,ACH
720575940621119367,720575940629852419,SMP_R,1.0,ACH
720575940621457690,720575940617786525,SMP_R,5.0,ACH
720575940638559549,720575940604880841,SMP_R,13.0,GLUT
720575940632545834,720575940627391787,SMP_R,5.0,GLUT
720575940626315010,720575940628820823,SMP_R,5.0,ACH
720575940630506358,720575940631142956,SMP_R,2.0,ACH
720575940618884150,720575940616296763,SMP_R,2.0,ACH
720575940623609067,720575940618682782,SMP_R,23.0,ACH
720575940625952186,720575940631853615,SMP_R,6.0,ACH
720575940606432177,720575940629432124,SMP_R,3.0,GLUT
720575940624743096,720575940628360506,SMP_R,10.0,ACH
720575940644176164,720575940642949576,SMP_R,19.0,ACH
720575940616200790,720575940615126578,SMP_R,20.0,ACH
720575940604910270,720575940616199892,SMP_R,2.0,GLUT
720575940614501672,720575940625777594,SMP_R,5.0,ACH
720575940621777391,720575940620317564,SMP_R,12.0,ACH
720575940638161973,720575940622649738,SMP_R,2.0,ACH
720575940611738035,720575940621009840,SMP_R,34.0,GABA
720575940641386203,720575940632372511,SMP_R,1.0,GLUT
720575940635938495,720575940623598058,SMP_R,9.0,ACH
720575940623525770,720575940618807454,SMP_R,6.0,ACH
720575940631673484,720575940620290992,SMP_R,11.0,ACH
720575940626994453,720575940637098352,SMP_R,5.0,GLUT
720575940634539877,720575940638278333,SMP_R,8.0,DA
720575940625482250,720575940618827224,SMP_R,3.0,ACH
720575940623531773,720575940619564854,SMP_R,8.0,GLUT
720575940604488672,720575940631098947,SMP_R,24.0,GLUT
720575940632457514,720575940617306717,SMP_R,1.0,ACH
720575940621851937,720575940629332730,SMP_R,2.0,GABA
720575940621395233,720575940630261010,SMP_R,7.0,ACH
720575940624899367,720575940612281586,SMP_R,3.0,ACH
720575940622386056,720575940621525673,SMP_R,5.0,ACH
720575940612495331,720575940627000862,SMP_R,1.0,SER
720575940638327640,720575940645931060,SMP_R,1.0,GABA
720575940646518382,720575940629988099,SMP_R,2.0,ACH
720575940613583001,720575940638561102,SMP_R,1.0,GABA
720575940641386203,720575940637658981,SMP_R,8.0,GLUT
720575940620324079,720575940617453083,SMP_R,21.0,GLUT
720575940614109586,720575940627667530,SMP_R,5.0,ACH
720575940628734376,720575940658902401,SMP_R,2.0,GLUT
720575940625663269,720575940612488142,SMP_R,13.0,ACH
720575940617577702,720575940624911548,SMP_R,4.0,GABA
720575940624338068,720575940607874315,SMP_R,9.0,ACH
720575940632998114,720575940608822226,SMP_R,7.0,ACH
720575940614042822,720575940632943277,SMP_R,8.0,GLUT
720575940618165393,720575940631034895,SMP_R,3.0,GABA
720575940631881529,720575940638642654,SMP_R,1.0,GLUT
720575940624200679,720575940624156139,SMP_R,4.0,ACH
720575940623636957,720575940612707811,SMP_R,4.0,GABA
720575940629911503,720575940627203461,SMP_R,34.0,ACH
720575940634989560,720575940613583001,SMP_R,1.0,ACH
720575940629240119,720575940627736119,SMP_R,10.0,GLUT
720575940626983185,720575940625375240,SMP_R,37.0,ACH
720575940620869964,720575940620904614,SMP_R,3.0,ACH
720575940635033023,720575940608198101,SMP_R,5.0,ACH
720575940624402173,720575940610708430,SMP_R,1.0,ACH
720575940632139603,720575940617374493,SMP_R,2.0,ACH
720575940624860855,720575940637120346,SMP_R,6.0,GLUT
720575940618804603,720575940620258913,SMP_R,10.0,ACH
720575940634224023,720575940634274458,SMP_R,6.0,SER
720575940619564854,720575940619896711,SMP_R,1.0,ACH
720575940614042822,720575940628842240,SMP_R,18.0,GLUT
720575940639939712,720575940648564612,SMP_R,5.0,ACH
720575940612572723,720575940625385316,SMP_R,6.0,ACH
720575940619876267,720575940621525673,SMP_R,7.0,ACH
720575940616950161,720575940619784641,SMP_R,13.0,GLUT
720575940637396964,720575940608029707,SMP_R,10.0,GLUT
720575940628455942,720575940648330105,SMP_R,3.0,ACH
720575940636985822,720575940621390889,SMP_R,1.0,ACH
720575940627960442,720575940611440793,SMP_R,3.0,GLUT
720575940634729358,720575940649828473,SMP_R,10.0,GLUT
720575940628701461,720575940634866586,SMP_R,2.0,GLUT
720575940628931292,720575940624798352,SMP_R,5.0,ACH
720575940626553146,720575940604873662,SMP_R,2.0,ACH
720575940621613695,720575940623649097,SMP_R,1.0,ACH
720575940622793310,720575940629900631,SMP_R,2.0,ACH
720575940625619458,720575940611046885,SMP_R,4.0,ACH
720575940639778904,720575940612572131,SMP_R,9.0,ACH
720575940629430978,720575940624992007,SMP_R,5.0,ACH
720575940614719574,720575940616562847,SMP_R,18.0,GLUT
720575940621773406,720575940634039647,SMP_R,4.0,ACH
720575940626909768,720575940612894631,SMP_R,3.0,ACH
720575940636977015,720575940629225463,SMP_R,17.0,GLUT
720575940626899817,720575940634349281,SMP_R,6.0,ACH
720575940635058283,720575940616562847,SMP_R,13.0,GLUT
720575940632737081,720575940622994323,SMP_R,4.0,ACH
720575940625751589,720575940611169242,SMP_R,42.0,GLUT
720575940624860855,720575940630644727,SMP_R,6.0,GLUT
720575940619517131,720575940626879505,SMP_R,14.0,GLUT
720575940636574388,720575940612928997,SMP_R,5.0,OCT
720575940638097717,720575940608278620,SMP_R,16.0,ACH
720575940625741287,720575940619784641,SMP_R,5.0,GABA
720575940629176119,720575940617955099,SMP_R,7.0,ACH
720575940606514878,720575940619301185,SMP_R,3.0,GABA
720575940605589378,720575940627747560,SMP_R,4.0,ACH
720575940624156139,720575940622102561,SMP_R,1.0,GLUT
720575940640935387,720575940623636957,SMP_R,8.0,ACH
720575940632547423,720575940623732368,SMP_R,7.0,ACH
720575940616117794,720575940619814997,SMP_R,16.0,ACH
720575940613524647,720575940633292057,SMP_R,4.0,ACH
720575940627010234,720575940632943277,SMP_R,8.0,SER
720575940616131670,720575940619093163,SMP_R,3.0,GLUT
720575940617672139,720575940618249797,SMP_R,2.0,ACH
720575940613070632,720575940636080479,SMP_R,18.0,GLUT
720575940629951852,720575940635816304,SMP_R,7.0,GLUT
720575940627632745,720575940658554753,SMP_R,6.0,ACH
720575940642506459,720575940616709593,SMP_R,3.0,ACH
720575940640596213,720575940628642576,SMP_R,4.0,GABA
720575940611502309,720575940612521166,SMP_R,14.0,ACH
720575940628248326,720575940614838431,SMP_R,8.0,ACH
720575940607466435,720575940619093163,SMP_R,2.0,GLUT
720575940617071372,720575940621564550,SMP_R,2.0,GLUT
720575940622227197,720575940619038493,SMP_R,3.0,ACH
720575940637098352,720575940621680774,SMP_R,7.0,GLUT
720575940619244225,720575940619436225,SMP_R,5.0,ACH
720575940634356831,720575940631188039,SMP_R,6.0,ACH
720575940625157680,720575940619436225,SMP_R,7.0,GLUT
720575940619940693,720575940636488805,SMP_R,1.0,SER
720575940622658317,720575940624899767,SMP_R,4.0,ACH
720575940635800431,720575940625934094,SMP_R,4.0,ACH
720575940614365923,720575940612153842,SMP_R,2.0,GLUT
720575940632615507,720575940629090754,SMP_R,8.0,ACH
720575940633320785,720575940628342171,SMP_R,4.0,ACH
720575940616950161,720575940629346122,SMP_R,24.0,GLUT
720575940627095050,720575940615474978,SMP_R,5.0,ACH
720575940622784611,720575940617516760,SMP_R,2.0,ACH
720575940625741287,720575940624200427,SMP_R,7.0,GABA
720575940619679414,720575940627349860,SMP_R,2.0,ACH
720575940617955099,720575940660052865,SMP_R,10.0,ACH
720575940639180963,720575940616214100,SMP_R,32.0,GLUT
720575940629067163,720575940628360506,SMP_R,1.0,ACH
720575940630692986,720575940623697671,SMP_R,23.0,GABA
720575940626887055,720575940618763569,SMP_R,6.0,ACH
720575940614614162,720575940624343822,SMP_R,5.0,SER
720575940621425532,720575940630446329,SMP_R,7.0,GLUT
720575940631056184,720575940619134789,SMP_R,5.0,ACH
720575940631847763,720575940630813994,SMP_R,5.0,GLUT
720575940614519157,720575940619855296,SMP_R,5.0,GLUT
720575940637683086,720575940612857878,SMP_R,4.0,GLUT
720575940632879842,720575940624389988,SMP_R,2.0,SER
720575940628773711,720575940619709899,SMP_R,5.0,ACH
720575940627045202,720575940630732414,SMP_R,16.0,GLUT
720575940626050599,720575940611619299,SMP_R,5.0,GLUT
720575940609814281,720575940621325150,SMP_R,10.0,ACH
720575940614576396,720575940646135940,SMP_R,1.0,ACH
720575940632808249,720575940639505792,SMP_R,3.0,ACH
720575940625897572,720575940626187672,SMP_R,11.0,ACH
720575940624889232,720575940633291033,SMP_R,9.0,ACH
720575940627572484,720575940623358099,SMP_R,13.0,ACH
720575940643996196,720575940630660183,SMP_R,6.0,ACH
720575940634952299,720575940629342479,SMP_R,20.0,GLUT
720575940638097717,720575940617796642,SMP_R,25.0,ACH
720575940612870549,720575940618008859,SMP_R,1.0,ACH
720575940644176164,720575940629491275,SMP_R,3.0,ACH
720575940614758806,720575940619436225,SMP_R,18.0,ACH
720575940634168928,720575940615210975,SMP_R,7.0,ACH
720575940613081250,720575940630946104,SMP_R,10.0,GABA
720575940620689517,720575940605619628,SMP_R,4.0,GABA
720575940627047185,720575940630286136,SMP_R,26.0,ACH
720575940626107005,720575940618364480,SMP_R,9.0,GLUT
720575940631992391,720575940627684713,SMP_R,5.0,ACH
720575940606185858,720575940620802836,SMP_R,31.0,GLUT
720575940630892535,720575940659331713,SMP_R,5.0,GLUT
720575940619759750,720575940639410291,SMP_R,5.0,ACH
720575940614430018,720575940612488142,SMP_R,6.0,ACH
720575940638396998,720575940623083519,SMP_R,2.0,SER
720575940630666234,720575940613746087,SMP_R,19.0,ACH
720575940614600879,720575940611169242,SMP_R,8.0,GLUT
720575940621491276,720575940621742972,SMP_R,8.0,GLUT
720575940629784376,720575940613944994,SMP_R,9.0,ACH
720575940625205392,720575940620802836,SMP_R,26.0,ACH
720575940621589887,720575940631260716,SMP_R,3.0,ACH
720575940612856854,720575940626682682,SMP_R,7.0,ACH
720575940608660489,720575940622865800,SMP_R,8.0,GLUT
720575940633117580,720575940610923618,SMP_R,8.0,GABA
720575940639465075,720575940616483414,SMP_R,6.0,GLUT
720575940638699069,720575940621007952,SMP_R,10.0,ACH
720575940628267909,720575940615559892,SMP_R,5.0,GLUT
720575940621775130,720575940610586597,SMP_R,5.0,GLUT
720575940637243199,720575940621007952,SMP_R,10.0,ACH
720575940636148325,720575940621457690,SMP_R,69.0,ACH
720575940627327238,720575940620627836,SMP_R,5.0,SER
720575940629247682,720575940617624866,SMP_R,4.0,ACH
720575940624694503,720575940623001480,SMP_R,24.0,GABA
720575940616419701,720575940619751339,SMP_R,21.0,ACH
720575940606694758,720575940606573490,SMP_R,2.0,ACH
720575940620226729,720575940618249797,SMP_R,1.0,ACH
720575940625365512,720575940634776511,SMP_R,11.0,GLUT
720575940622051818,720575940624338068,SMP_R,5.0,ACH
720575940632623842,720575940618791515,SMP_R,17.0,ACH
720575940619047547,720575940632584275,SMP_R,2.0,GLUT
720575940624016227,720575940623777065,SMP_R,5.0,ACH
720575940631098947,720575940639180963,SMP_R,8.0,GLUT
720575940618341952,720575940625934094,SMP_R,2.0,ACH
720575940634480820,720575940620001694,SMP_R,2.0,ACH
720575940630991500,720575940620982960,SMP_R,1.0,ACH
720575940621111687,720575940619896711,SMP_R,5.0,ACH
720575940612572131,720575940631260716,SMP_R,8.0,ACH
720575940618563664,720575940631311391,SMP_R,5.0,ACH
720575940621931900,720575940617139457,SMP_R,7.0,ACH
720575940612487118,720575940618217280,SMP_R,5.0,GLUT
720575940623609067,720575940626111619,SMP_R,22.0,ACH
720575940634017619,720575940637229289,SMP_R,16.0,ACH
720575940620932684,720575940625934094,SMP_R,9.0,ACH
720575940619409542,720575940619863125,SMP_R,1.0,ACH
720575940617448331,720575940618220702,SMP_R,7.0,SER
720575940630666234,720575940623649097,SMP_R,5.0,ACH
720575940612240355,720575940614942610,SMP_R,8.0,GLUT
720575940623231527,720575940625051725,SMP_R,2.0,ACH
720575940629044123,720575940625157680,SMP_R,5.0,GLUT
720575940620913392,720575940615184863,SMP_R,3.0,ACH
720575940611755157,720575940631761433,SMP_R,2.0,ACH
720575940621007952,720575940619743152,SMP_R,15.0,ACH
720575940639504768,720575940617690658,SMP_R,16.0,ACH
720575940628248326,720575940625976409,SMP_R,6.0,ACH
720575940622203350,720575940616440537,SMP_R,3.0,ACH
720575940643497632,720575940613583001,SMP_R,2.0,ACH
720575940613583001,720575940639172560,SMP_R,1.0,GABA
720575940627289444,720575940632735699,SMP_R,8.0,GABA
720575940620519083,720575940643259684,SMP_R,3.0,SER
720575940631995167,720575940626024124,SMP_R,9.0,ACH
720575940611846520,720575940620769133,SMP_R,4.0,GLUT
720575940637211462,720575940613583001,SMP_R,1.0,ACH
720575940627312104,720575940610562969,SMP_R,1.0,GABA
720575940624694503,720575940610647416,SMP_R,1.0,GABA
720575940623100877,720575940631271251,SMP_R,3.0,GABA
720575940628319546,720575940621684358,SMP_R,1.0,ACH
720575940637982552,720575940623281591,SMP_R,2.0,GLUT
720575940618849227,720575940616762585,SMP_R,1.0,GLUT
720575940637861038,720575940627279674,SMP_R,2.0,ACH
720575940639202532,720575940613583001,SMP_R,2.0,ACH
720575940631360220,720575940626834576,SMP_R,4.0,GABA
720575940621011376,720575940630666234,SMP_R,3.0,ACH
720575940633367889,720575940632046540,SMP_R,3.0,ACH
720575940621170880,720575940612246490,SMP_R,4.0,ACH
720575940633593804,720575940603693158,SMP_R,6.0,ACH
720575940613481282,720575940627357457,SMP_R,4.0,ACH
720575940614314399,720575940637098352,SMP_R,1.0,ACH
720575940628237705,720575940635723662,SMP_R,2.0,GLUT
720575940617812273,720575940612760994,SMP_R,2.0,SER
720575940637098352,720575940617828893,SMP_R,1.0,GABA
720575940629638211,720575940613583001,SMP_R,3.0,ACH
720575940612341858,720575940626629139,SMP_R,2.0,GABA
720575940623636957,720575940645038958,SMP_R,7.0,GABA
720575940625795091,720575940603765280,SMP_R,2.0,SER
720575940639778904,720575940624402173,SMP_R,12.0,ACH
720575940621414676,720575940623636957,SMP_R,1.0,ACH
720575940628674938,720575940620814913,SMP_R,1.0,GLUT
720575940605744561,720575940631449411,SMP_R,2.0,GLUT
720575940619571009,720575940632239277,SMP_R,2.0,ACH
720575940650386553,720575940625419495,SMP_R,2.0,ACH
720575940613583001,720575940649022841,SMP_R,1.0,GABA
720575940631420483,720575940629828151,SMP_R,2.0,GLUT
720575940631248172,720575940638405941,SMP_R,4.0,ACH
720575940626524056,720575940622446085,SMP_R,1.0,ACH
720575940604395436,720575940628337307,SMP_R,2.0,ACH
720575940613816626,720575940614572542,SMP_R,1.0,ACH
720575940622160705,720575940622951181,SMP_R,1.0,GABA
720575940626452879,720575940625365512,SMP_R,5.0,ACH
720575940636991856,720575940626315010,SMP_R,1.0,ACH
720575940615505979,720575940626518474,SMP_R,4.0,GLUT
720575940637934308,720575940629908540,SMP_R,2.0,GLUT
720575940619896711,720575940633156377,SMP_R,1.0,ACH
720575940627309322,720575940620661168,SMP_R,1.0,ACH
720575940635419503,720575940623023109,SMP_R,1.0,GLUT
720575940633402219,720575940621564550,SMP_R,4.0,ACH
720575940643293837,720575940629579836,SMP_R,3.0,ACH
720575940648236153,720575940640031360,SMP_R,3.0,GLUT
720575940625741287,720575940604821950,SMP_R,6.0,GABA
720575940622384311,720575940637396964,SMP_R,6.0,GLUT
720575940608237835,720575940625747812,SMP_R,2.0,GABA
720575940620745200,720575940622998627,SMP_R,2.0,ACH
720575940626685962,720575940606573490,SMP_R,5.0,ACH
720575940622834411,720575940612923390,SMP_R,2.0,ACH
720575940610708430,720575940623888681,SMP_R,1.0,GLUT
720575940626775112,720575940613859379,SMP_R,2.0,ACH
720575940627237651,720575940627384049,SMP_R,1.0,ACH
720575940627051407,720575940623122125,SMP_R,3.0,GLUT
720575940622871540,720575940630278540,SMP_R,1.0,GLUT
720575940635870831,720575940611755157,SMP_R,3.0,ACH
720575940609814281,720575940603121888,SMP_R,1.0,ACH
720575940610718131,720575940628642576,SMP_R,1.0,ACH
720575940626145636,720575940623732368,SMP_R,6.0,GLUT
720575940608494531,720575940620203781,SMP_R,2.0,ACH
720575940629724380,720575940611440793,SMP_R,2.0,GABA
720575940639434611,720575940622841037,SMP_R,1.0,GABA
720575940627253510,720575940628248326,SMP_R,1.0,ACH
720575940640757467,720575940622708518,SMP_R,5.0,ACH
720575940630883599,720575940615951254,SMP_R,3.0,GABA
720575940621665263,720575940633916333,SMP_R,2.0,GABA
720575940612678637,720575940620356545,SMP_R,3.0,ACH
720575940626709373,720575940626276680,SMP_R,3.0,GLUT
720575940640945115,720575940661321857,SMP_R,2.0,ACH
720575940626883345,720575940612171237,SMP_R,1.0,GLUT
720575940621581121,720575940630915791,SMP_R,6.0,GLUT
720575940620441821,720575940620793584,SMP_R,5.0,ACH
720575940625365512,720575940627472684,SMP_R,5.0,GLUT
720575940638886307,720575940611477683,SMP_R,31.0,ACH
720575940622444037,720575940613746087,SMP_R,6.0,ACH
720575940619025780,720575940613871046,SMP_R,7.0,GABA
720575940606573490,720575940613944994,SMP_R,4.0,GLUT
720575940618571200,720575940629342720,SMP_R,19.0,ACH
720575940628674938,720575940622999688,SMP_R,2.0,GLUT
720575940629342720,720575940615126578,SMP_R,5.0,ACH
720575940630606444,720575940654758561,SMP_R,10.0,GABA
720575940628773711,720575940626128386,SMP_R,11.0,ACH
720575940619290465,720575940628215558,SMP_R,3.0,ACH
720575940613871046,720575940627341156,SMP_R,10.0,ACH
720575940629244154,720575940631969325,SMP_R,6.0,GLUT
720575940616295493,720575940630670890,SMP_R,2.0,ACH
720575940611738035,720575940629244154,SMP_R,1.0,GABA
720575940633117580,720575940621104161,SMP_R,8.0,GABA
720575940636734278,720575940611675634,SMP_R,20.0,ACH
720575940634666977,720575940630746579,SMP_R,9.0,ACH
720575940644688238,720575940642653147,SMP_R,6.0,ACH
720575940616950161,720575940612488142,SMP_R,19.0,GLUT
720575940615066591,720575940612302042,SMP_R,3.0,SER
720575940626462014,720575940626066313,SMP_R,5.0,GABA
720575940625365512,720575940609261892,SMP_R,5.0,GLUT
720575940626650890,720575940625741287,SMP_R,1.0,ACH
720575940622273868,720575940632607127,SMP_R,10.0,GLUT
720575940622319715,720575940606998485,SMP_R,3.0,GABA
720575940640205952,720575940617493078,SMP_R,6.0,GABA
720575940617853986,720575940620402345,SMP_R,5.0,ACH
720575940619667541,720575940625922855,SMP_R,19.0,ACH
720575940628800506,720575940612067242,SMP_R,2.0,GABA
720575940620042375,720575940614026193,SMP_R,1.0,ACH
720575940615886534,720575940625765520,SMP_R,7.0,GABA
720575940609936882,720575940624186185,SMP_R,12.0,ACH
720575940626788625,720575940617643092,SMP_R,5.0,GLUT
720575940620715224,720575940619814997,SMP_R,4.0,ACH
720575940626411283,720575940628654223,SMP_R,10.0,ACH
720575940627543370,720575940621339156,SMP_R,11.0,GLUT
720575940637098352,720575940625876484,SMP_R,3.0,GABA
720575940629050234,720575940629290191,SMP_R,1.0,GLUT
720575940614614162,720575940653877409,SMP_R,4.0,SER
720575940634131391,720575940610411726,SMP_R,14.0,GLUT
720575940635202204,720575940640324917,SMP_R,5.0,GABA
720575940624343822,720575940636633848,SMP_R,38.0,GLUT
720575940624294143,720575940619134789,SMP_R,10.0,ACH
720575940621457690,720575940606514878,SMP_R,6.0,ACH
720575940625306697,720575940616410566,SMP_R,1.0,ACH
720575940631975379,720575940613583001,SMP_R,2.0,ACH
720575940636080479,720575940632399691,SMP_R,32.0,ACH
720575940634952299,720575940629897260,SMP_R,2.0,GLUT
720575940630561484,720575940626315010,SMP_R,5.0,ACH
720575940630864847,720575940611738035,SMP_R,1.0,GABA
720575940611456661,720575940636927374,SMP_R,11.0,ACH
720575940627047185,720575940612549799,SMP_R,10.0,ACH
720575940610696654,720575940629345527,SMP_R,5.0,ACH
720575940611292622,720575940620740717,SMP_R,4.0,GLUT
720575940622915060,720575940621457079,SMP_R,1.0,GLUT
720575940609116882,720575940618791515,SMP_R,7.0,ACH
720575940620932684,720575940634822751,SMP_R,3.0,ACH
720575940616265077,720575940614942610,SMP_R,7.0,GLUT
720575940620775551,720575940648482425,SMP_R,5.0,ACH
720575940621460645,720575940636992368,SMP_R,2.0,ACH
720575940627572484,720575940615410107,SMP_R,2.0,ACH
720575940608822226,720575940620740717,SMP_R,27.0,ACH
720575940640757467,720575940612240355,SMP_R,28.0,ACH
